lanes,is_intersection,is_two_way_street,bike_maneuver,vehicle_maneuver,maneuver_direction,sidewalk_climbs,running_red_light,drive_opposite_direction,bad_roundabout,driving_between_lanes,crossings_without_priority,vehicle_speed_max,bike_speed_max,level,real_risk
2,no,yes,straight,straight,opposite_direction,no,no,yes,no,no,no,29.0005,26.0747,normal,danger
1,no,yes,straight,straight,opposite_direction,no,no,no,no,no,no,50.001,5.62068,easy,warning
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,20.0002,7.77684,hard,danger
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,50.0004,12.2483,hard,collision
1,yes,yes,turn left,stop,same_direction,no,no,no,no,no,yes,26.3669,10.1786,easy,collision
2,no,yes,straight,straight,opposite_direction,no,no,yes,no,no,no,45.8056,36.9683,hard,warning
1,yes,yes,turn_right,stop,from_right,no,no,no,no,no,yes,15.3002,19.9908,normal,warning
4,yes,no,turn_right,turn left,opposite_direction,no,no,yes,no,no,no,24.8439,19.9652,hard,warning
3,yes,yes,turn_right,turn_right,same_direction,no,no,no,no,no,yes,15.4202,64.3305,hard,danger
1,no,yes,straight,straight,opposite_direction,no,no,yes,no,no,no,48.695,14.3467,hard,danger
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,50.0005,31.6879,normal,warning
1,yes,yes,turn left,stop,opposite_direction,no,no,yes,no,no,yes,10.9801,25.7405,hard,warning
2,yes,no,straight,turn left,same_direction,no,no,no,no,no,no,30.004,19.8121,hard,danger
1,no,yes,straight,straight,opposite_direction,no,no,yes,no,no,no,50.0007,22.2303,hard,danger
1,no,yes,straight,straight,opposite_direction,no,no,yes,no,no,no,23.0,43.56,normal,warning
1,yes,yes,turn left,turn_right,same_direction,no,no,yes,no,no,yes,4.50014,26.027,hard,warning
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,50.0003,23.5864,hard,warning
1,no,yes,straight,straight,opposite_direction,yes,no,yes,no,no,no,42.9988,10.5913,hard,warning
2,yes,yes,turn left,stop,opposite_direction,no,no,no,no,no,yes,3.7977e-05,26.9065,normal,warning
1,no,yes,straight,straight,opposite_direction,no,no,no,no,no,no,28.1829,19.1271,hard,warning
1,yes,yes,turn_right,turn_right,same_direction,no,no,no,no,no,yes,9.08012,25.6135,hard,warning
1,no,yes,straight,straight,same_direction,yes,no,no,no,yes,no,20.959,4.134,hard,danger
1,no,yes,straight,straight,opposite_direction,no,no,no,no,no,no,20.0001,26.7754,hard,warning
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,7.77118,40.0124,hard,warning
1,no,yes,straight,turn_right,same_direction,no,no,no,no,no,no,49.9999,4.57238,hard,danger
2,yes,yes,straight,straight,same_direction,no,no,no,no,no,yes,38.0139,16.7969,normal,danger
1,no,yes,straight,straight,same_direction,yes,no,no,no,no,no,15.76,34.8912,hard,danger
3,yes,yes,turn_right,straight,from_left,no,no,no,no,no,no,11.7867,5.67679,hard,warning
2,yes,yes,turn left,straight,from_right,no,no,no,yes,yes,yes,26.0,13.8116,normal,warning
1,yes,yes,straight,straight,from_left,no,no,no,no,no,yes,19.0969,5.12309,hard,warning
3,yes,yes,turn left,straight,same_direction,no,no,no,no,no,no,80.0024,15.6908,hard,danger
1,no,yes,straight,straight,opposite_direction,no,no,no,no,no,no,25.086,16.4141,easy,warning
1,no,yes,straight,straight,opposite_direction,no,no,no,no,no,no,50.0003,31.8927,easy,warning
4,yes,no,straight,turn left,from_right,yes,no,no,no,yes,no,30.0002,11.4121,hard,warning
4,yes,no,turn left,turn left,same_direction,no,no,no,no,no,no,30.0122,21.7484,hard,warning
2,yes,yes,straight,straight,same_direction,no,no,no,no,no,no,12.9601,33.9684,hard,warning
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,29.0011,14.7687,hard,warning
1,no,yes,stop,straight,same_direction,no,no,no,no,no,no,23.4774,16.1273,normal,collision
1,no,yes,straight,stop,same_direction,no,no,no,no,no,no,24.1196,15.9583,normal,danger
4,yes,no,turn left,turn left,same_direction,no,no,no,no,no,no,29.114,21.1469,hard,warning
3,no,yes,straight,straight,same_direction,no,no,no,no,no,no,80.0006,25.1445,easy,danger
1,yes,yes,stop,turn_right,from_left,no,no,yes,no,no,no,12.7106,1.91052,hard,warning
4,yes,no,turn_right,turn left,opposite_direction,no,no,yes,no,no,no,9.85801,13.8365,hard,warning
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,0.000188557,27.7425,hard,danger
1,no,yes,reverse,straight,same_direction,yes,no,no,no,no,no,37.0017,0.975064,easy,warning
1,no,yes,straight,straight,opposite_direction,yes,no,no,no,no,no,20.0,8.19316,easy,warning
1,yes,yes,turn left,turn left,from_left,no,no,yes,no,yes,yes,30.0148,23.625,normal,warning
1,yes,yes,turn_right,stop,from_right,no,no,no,no,no,yes,8.82045,16.9885,hard,warning
4,yes,no,turn_right,turn left,opposite_direction,yes,no,yes,no,no,no,30.0001,9.76689,hard,warning
1,yes,yes,turn left,straight,same_direction,no,no,no,no,no,yes,3.876,13.8749,hard,warning
1,yes,yes,straight,stop,from_right,no,yes,yes,no,no,yes,9.18415,15.6909,normal,warning
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,50.2371,4.71516,hard,danger
4,yes,no,straight,turn left,same_direction,no,no,no,no,no,no,30.0132,25.4079,hard,warning
2,yes,yes,turn left,straight,from_right,no,no,no,no,yes,yes,3.54167,10.3297,normal,warning
2,yes,yes,turn left,straight,same_direction,no,no,no,no,no,yes,20.0141,9.27055,hard,warning
1,no,yes,straight,straight,opposite_direction,no,no,yes,no,no,no,38.4095,11.0728,hard,warning
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,50.0,30.1818,hard,danger
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,6.14659,33.7617,hard,danger
4,yes,no,turn_right,turn left,opposite_direction,no,no,yes,no,no,no,30.0,21.305,hard,warning
4,yes,no,straight,turn left,from_left,yes,no,no,no,no,no,20.0,8.72193,hard,danger
1,yes,yes,turn left,straight,opposite_direction,no,no,no,no,no,no,14.5797,18.8282,hard,warning
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,43.0017,35.3881,easy,warning
4,yes,no,turn_right,turn_right,same_direction,no,no,no,no,no,no,14.4874,12.3625,hard,warning
3,yes,yes,straight,straight,same_direction,no,no,no,no,no,yes,47.9362,17.0992,normal,danger
2,no,yes,turn left,straight,from_right,no,no,yes,no,yes,yes,64.9717,8.94277,hard,warning
1,no,yes,straight,straight,opposite_direction,no,no,no,no,no,no,20.0,28.4612,hard,warning
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,40.5124,12.2471,easy,danger
4,yes,no,turn_right,turn left,opposite_direction,no,no,yes,no,no,no,20.0002,21.919,hard,danger
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,20.0002,49.8859,easy,danger
1,yes,no,turn_right,straight,same_direction,no,no,no,no,no,yes,18.492,42.323,hard,danger
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,14.3138,30.4858,hard,warning
1,no,yes,straight,straight,opposite_direction,no,no,no,no,no,no,50.0,26.1124,normal,warning
2,yes,no,turn left,stop,opposite_direction,no,no,yes,no,no,no,21.9948,7.05322,easy,warning
4,yes,no,stop,turn left,from_right,yes,no,no,no,yes,no,20.0,7.06947,hard,warning
1,yes,yes,turn left,straight,opposite_direction,no,no,no,no,no,no,28.4453,27.8102,hard,warning
3,no,yes,straight,stop,opposite_direction,no,no,no,no,yes,no,4.9361e-05,42.0954,normal,danger
2,yes,yes,stop,straight,from_left,no,no,no,no,no,no,26.0467,0.0434261,normal,warning
4,yes,no,turn_right,turn left,opposite_direction,no,no,yes,no,no,no,30.0,12.8802,hard,danger
1,yes,yes,turn left,straight,same_direction,no,no,no,no,no,no,21.1694,11.7947,easy,warning
1,yes,yes,stop,stop,opposite_direction,no,no,no,no,no,no,32.4702,0.00233029,hard,warning
1,yes,yes,turn left,turn left,from_right,no,yes,no,no,yes,yes,40.9442,8.73799,hard,danger
1,yes,yes,turn left,turn_right,same_direction,no,no,yes,no,no,yes,0.000168641,25.4538,hard,warning
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,0.000191983,29.9656,hard,danger
3,yes,yes,straight,straight,from_left,no,no,yes,no,no,yes,33.2975,7.81325,hard,warning
1,no,yes,straight,straight,opposite_direction,no,no,yes,no,no,no,35.699,7.23028,hard,danger
4,yes,no,turn_right,turn_right,same_direction,no,no,no,yes,no,yes,20.9007,10.133,hard,warning
1,yes,yes,turn_right,straight,from_left,yes,no,yes,no,no,yes,8.32129,17.139,normal,danger
1,yes,yes,turn_right,stop,from_right,no,no,no,no,no,no,3.96014,20.7024,hard,warning
4,yes,no,turn left,turn left,same_direction,no,no,no,no,no,no,26.0001,24.3488,hard,warning
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,24.0019,28.8259,hard,warning
4,yes,no,turn_right,turn left,opposite_direction,no,no,yes,no,no,no,19.9998,21.7896,hard,warning
3,no,yes,straight,straight,same_direction,no,no,no,no,no,no,67.5526,10.2384,hard,warning
3,no,yes,turn_right,straight,same_direction,no,no,no,yes,yes,no,80.0057,49.1483,easy,danger
3,yes,yes,turn_right,turn left,opposite_direction,no,no,no,no,no,yes,30.0019,24.1671,normal,warning
2,yes,yes,turn left,stop,same_direction,no,no,no,no,yes,yes,36.0149,16.0286,normal,danger
1,yes,yes,reverse,stop,from_left,no,yes,yes,no,no,yes,12.9602,5.94145,normal,warning
2,no,yes,straight,stop,same_direction,no,no,no,no,no,no,0.000141873,10.0444,normal,danger
2,no,yes,straight,straight,opposite_direction,no,no,yes,no,no,no,38.2836,27.6369,easy,danger
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,50.0,9.55271,hard,warning
4,yes,no,turn_right,turn left,opposite_direction,no,no,yes,no,no,no,30.0001,12.6343,hard,warning
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,20.0001,13.6055,normal,danger
1,no,yes,straight,stop,same_direction,no,no,no,no,no,no,50.0002,8.85738,normal,warning
2,no,yes,reverse,straight,same_direction,yes,no,no,no,no,no,20.0,5.0444,easy,warning
1,yes,yes,turn left,straight,same_direction,no,no,no,no,no,yes,9.27682,13.5311,hard,warning
1,no,yes,turn left,straight,opposite_direction,no,no,no,no,yes,no,14.0473,4.7629,hard,warning
2,no,yes,straight,straight,opposite_direction,no,no,yes,no,no,no,20.0,10.4416,hard,warning
4,yes,no,turn left,turn left,same_direction,no,no,no,no,no,no,25.8479,15.7149,hard,warning
2,no,yes,turn left,straight,from_right,no,no,no,no,yes,no,70.0028,7.09848,normal,danger
4,yes,no,turn_right,turn_right,same_direction,no,no,no,yes,no,yes,18.3596,10.133,hard,warning
2,yes,yes,straight,straight,same_direction,no,no,no,no,no,no,70.0027,13.7333,hard,warning
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,30.0012,24.023,hard,warning
4,yes,no,turn_right,turn left,opposite_direction,no,no,yes,no,no,no,20.0004,22.0007,hard,warning
2,no,yes,turn left,straight,opposite_direction,no,no,yes,no,yes,no,50.0,23.5808,hard,warning
4,yes,no,turn_right,turn left,opposite_direction,no,no,yes,no,no,no,30.0,26.7365,hard,warning
2,yes,yes,turn left,turn left,same_direction,no,no,yes,no,yes,yes,18.0769,20.7194,hard,warning
1,no,yes,straight,stop,same_direction,yes,no,no,no,no,no,5.88015,18.0193,normal,danger
1,no,yes,straight,straight,opposite_direction,no,no,no,no,no,no,5.64279e-05,17.2047,normal,warning
4,yes,no,turn_right,turn left,opposite_direction,no,no,yes,no,no,no,30.01,22.0772,hard,danger
2,no,yes,reverse,straight,opposite_direction,no,no,no,no,no,no,50.0126,12.7867,normal,warning
2,yes,no,turn_right,turn left,opposite_direction,no,no,yes,yes,no,no,30.0,9.97014,hard,warning
1,no,yes,straight,straight,opposite_direction,no,no,no,no,no,no,0.000151831,15.7792,hard,warning
1,no,yes,turn_right,straight,opposite_direction,yes,no,yes,no,no,no,36.0086,10.4321,normal,warning
2,yes,yes,turn left,stop,opposite_direction,no,no,no,no,no,yes,0.00187648,30.196,normal,warning
1,yes,yes,straight,stop,same_direction,no,yes,no,no,no,no,0.000166821,10.148,normal,warning
2,yes,yes,straight,straight,same_direction,no,no,no,no,no,no,50.0002,22.3147,normal,warning
1,no,yes,straight,turn_right,from_left,no,no,yes,no,no,no,31.8637,4.54931,hard,danger
2,no,yes,straight,straight,opposite_direction,no,no,no,no,no,no,50.0127,14.9548,hard,warning
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,20.0014,18.9067,hard,warning
1,no,yes,turn_right,turn_right,opposite_direction,yes,no,yes,no,no,no,26.0235,11.0902,normal,warning
2,yes,yes,turn_right,turn_right,same_direction,no,no,no,no,yes,no,50.0,16.2319,normal,collision
2,no,yes,straight,stop,same_direction,no,no,no,no,no,no,0.000150278,8.63864,normal,warning
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,29.0001,12.9727,easy,warning
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,36.0001,14.5834,hard,danger
1,no,yes,straight,straight,opposite_direction,no,no,no,no,no,no,24.0,22.6126,hard,danger
1,no,yes,straight,straight,opposite_direction,no,no,yes,no,no,no,20.0002,15.9827,hard,danger
4,yes,no,straight,turn left,opposite_direction,no,no,yes,yes,no,no,20.0001,20.9963,hard,warning
1,yes,yes,straight,stop,from_right,no,yes,yes,no,no,yes,13.9993,26.4893,normal,collision
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,24.7005,36.2299,hard,danger
1,yes,yes,turn left,turn left,from_left,yes,no,no,no,yes,yes,17.2285,12.5097,hard,danger
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,64.9189,14.6837,normal,warning
1,no,no,straight,stop,same_direction,no,no,no,no,no,no,0.000180848,11.9303,normal,danger
1,yes,yes,turn left,turn_right,from_left,yes,yes,yes,no,yes,yes,17.5629,11.3831,normal,warning
3,yes,yes,straight,straight,from_left,no,no,no,no,no,yes,71.6216,7.83815,normal,collision
1,yes,yes,turn left,turn left,opposite_direction,no,no,no,no,no,no,50.0,12.6067,normal,warning
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,50.0006,17.988,normal,warning
1,yes,yes,straight,turn_right,from_left,no,no,yes,no,no,no,10.039,7.54955,hard,warning
2,yes,yes,straight,straight,same_direction,no,no,no,no,no,no,29.7841,13.4206,hard,warning
3,no,yes,turn_right,turn_right,same_direction,no,no,no,no,no,no,15.0694,16.0653,hard,warning
1,yes,yes,stop,turn left,from_left,no,no,yes,no,yes,no,25.1655,0.00173079,hard,warning
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,50.0177,24.4032,hard,warning
1,yes,yes,straight,turn_right,same_direction,no,no,no,yes,yes,yes,20.0,9.97015,normal,warning
1,yes,yes,straight,stop,same_direction,no,yes,yes,no,no,yes,5.04016,34.4785,easy,danger
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,20.0011,11.09,hard,danger
4,yes,no,turn left,turn left,same_direction,no,no,no,no,no,no,30.0,21.1469,hard,warning
2,no,yes,straight,straight,opposite_direction,no,no,yes,no,no,no,37.9599,36.3477,hard,danger
1,yes,yes,stop,straight,same_direction,no,no,yes,no,no,no,38.1385,0.488663,hard,warning
1,yes,yes,turn left,turn left,from_right,no,yes,no,no,yes,yes,35.406,11.8717,hard,warning
2,no,yes,straight,stop,same_direction,no,no,no,no,no,no,0.000179884,9.52848,normal,warning
4,yes,no,reverse,turn left,same_direction,no,no,no,no,yes,no,30.0,5.25245,hard,warning
1,no,yes,reverse,straight,same_direction,yes,no,no,no,no,no,45.0001,54.5831,normal,warning
1,no,yes,straight,straight,same_direction,no,no,yes,no,no,no,20.0,24.5838,normal,warning
3,yes,yes,stop,stop,same_direction,no,no,no,no,no,no,20.0,5.1975,easy,danger
2,yes,no,turn_right,turn left,opposite_direction,no,no,yes,yes,no,no,30.0,12.9291,hard,danger
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,31.8811,22.9239,hard,warning
1,yes,yes,turn left,straight,same_direction,no,no,no,no,no,no,0.000165215,10.6224,hard,warning
1,yes,yes,straight,turn_right,same_direction,no,yes,no,no,no,yes,12.9622,44.6257,easy,danger
1,yes,yes,turn left,turn left,same_direction,no,no,no,no,no,yes,32.0791,11.2878,easy,danger
1,no,yes,straight,straight,opposite_direction,no,no,no,no,no,no,21.0,15.3325,easy,warning
2,yes,yes,straight,straight,opposite_direction,no,no,no,no,yes,yes,46.6111,17.1903,normal,danger
1,no,yes,turn left,stop,from_right,no,no,no,no,yes,no,0.00018224,5.97938,hard,warning
3,yes,no,turn_right,turn_right,same_direction,yes,no,no,yes,yes,yes,14.7835,12.5912,normal,warning
1,yes,yes,stop,turn_right,from_left,no,no,yes,no,no,no,12.6297,0.0141094,hard,warning
4,yes,no,turn left,turn left,same_direction,no,no,no,no,no,no,30.0001,21.7656,hard,warning
4,yes,no,turn_right,turn left,opposite_direction,no,no,yes,no,no,no,30.0,20.6513,hard,danger
2,yes,yes,turn left,straight,from_left,no,no,no,no,no,yes,50.0,14.3922,hard,danger
1,no,yes,straight,straight,opposite_direction,no,no,yes,no,no,no,20.0001,30.5014,normal,danger
2,no,yes,straight,straight,opposite_direction,no,no,yes,no,no,no,40.0444,17.7673,hard,warning
2,yes,yes,turn left,stop,same_direction,no,no,no,no,yes,yes,16.8496,10.9047,normal,warning
1,no,yes,straight,straight,opposite_direction,no,no,no,no,no,no,50.0007,52.246,normal,warning
1,yes,yes,stop,turn_right,same_direction,no,no,no,no,no,no,50.0,0.00233305,hard,warning
1,yes,yes,straight,stop,opposite_direction,no,yes,no,no,no,yes,0.000112802,21.692,normal,warning
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,50.0001,28.8259,hard,warning
2,no,yes,reverse,straight,same_direction,no,no,no,no,no,no,37.0,16.7325,normal,danger
1,yes,yes,straight,stop,from_left,no,no,yes,no,no,no,0.00012351,13.4685,normal,warning
1,no,yes,straight,straight,opposite_direction,no,no,no,no,no,no,20.8271,19.7659,easy,warning
1,no,yes,straight,straight,from_right,no,no,no,no,no,no,37.8397,26.6003,normal,warning
1,no,yes,straight,stop,from_left,yes,no,no,no,yes,no,0.000182454,9.82671,hard,warning
2,no,yes,straight,straight,opposite_direction,yes,no,yes,no,no,no,38.0003,0.575164,hard,warning
1,no,no,straight,stop,opposite_direction,no,no,yes,no,no,no,0.00010686,16.998,hard,danger
3,no,yes,straight,straight,same_direction,no,no,no,no,no,no,59.0002,9.87224,hard,danger
1,no,yes,straight,straight,opposite_direction,no,no,yes,no,no,no,20.0004,41.1714,easy,danger
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,20.0002,7.32609,hard,warning
1,no,yes,straight,straight,same_direction,yes,no,no,no,no,no,17.6787,4.08838,hard,warning
1,no,yes,straight,straight,opposite_direction,yes,no,yes,no,no,no,19.4662,11.6147,normal,warning
3,no,yes,straight,straight,same_direction,no,no,no,no,no,no,65.0866,13.6395,hard,danger
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,24.0001,12.2714,normal,warning
1,no,yes,turn left,straight,same_direction,no,no,no,no,no,yes,50.0001,6.26645,normal,warning
1,yes,yes,straight,stop,from_right,yes,no,no,no,no,no,25.0005,18.3029,easy,warning
1,yes,yes,reverse,stop,from_left,no,yes,yes,no,no,yes,6.00002,5.8428,normal,warning
2,no,yes,straight,stop,same_direction,no,no,no,no,no,no,0.000106602,13.248,easy,danger
2,yes,yes,turn_right,stop,opposite_direction,no,no,no,no,no,yes,30.0,13.7571,normal,warning
1,no,yes,straight,straight,opposite_direction,no,no,no,no,no,no,41.9082,22.3567,hard,danger
2,yes,yes,straight,straight,same_direction,no,no,no,no,no,no,80.0009,8.35596,normal,warning
2,no,yes,straight,straight,opposite_direction,no,no,yes,no,yes,no,40.0004,22.8294,hard,danger
3,yes,yes,turn left,straight,opposite_direction,no,no,no,no,yes,no,36.1481,8.94001,hard,warning
4,yes,no,turn left,turn left,same_direction,no,no,no,no,no,no,30.0001,21.7656,hard,warning
2,no,yes,reverse,straight,same_direction,no,no,no,no,no,no,23.5826,16.7325,normal,warning
2,no,yes,straight,stop,opposite_direction,no,no,no,no,no,no,8.21791e-05,41.0038,normal,warning
2,yes,no,turn_right,turn_right,same_direction,no,no,no,no,no,yes,50.0147,9.03686,normal,danger
1,no,yes,straight,straight,opposite_direction,no,no,no,no,no,no,50.0001,31.9355,normal,warning
